Mês;Central Regulação;Unidade de saúde;Unidade de saúde/Região;Grupo de exames;Vagas ofertadas;Vagas não preenchidas;Perda primária;Agendamentos cancelados pelo solicitante ou rotina automática;Perda primária sem cancelamentos;Agendamentos;Compareceu;Faltantes;Perda secundária;Tempo médio de espera (Dias)
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;5095808 / HOSPITAL ESTADUAL DE TRINDADE WALDA F DOS SANTOS HETRIN;CENTRAL;ULTRASSONOGRAFIA;56.0;1.0;1.79;1;0.0;55.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;5274680 / CENTER CLINICA DIAGNOSTICO;SUDOESTE I;DOPPLER;100.0;0.0;0.0;0;0.0;100.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;DOPPLER;150.0;53.0;35.33;2;34.0;97.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;RADIOGRAFIA;156.0;0.0;0.0;0;0.0;156.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);312.0;2.0;0.64;2;0.0;310.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;5419662 / HOSPITAL ESTAD DE APARECIDA DE GOIANIA CAIRO LOUZADA HEAPA;CENTRO SUL;ULTRASSONOGRAFIA;135.0;1.0;0.74;1;0.0;134.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;BRONCOSCOPIA;5.0;4.0;80.0;0;80.0;1.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;CISTOSCOPIA;8.0;1.0;12.5;1;0.0;7.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;COLONOSCOPIA;102.0;0.0;0.0;0;0.0;102.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;CPRE;5.0;4.0;80.0;0;80.0;1.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;DOPPLER;26.0;0.0;0.0;0;0.0;26.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ECOCARDIOGRAFIA TRANSTORACICA;168.0;16.0;9.52;0;9.52;152.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ELETROCARDIOGRAMA;8.0;8.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO - 0211050024;20.0;20.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ENDOSCOPIA DIGESTIVA ALTA;136.0;1.0;0.74;1;0.0;135.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;HOLTER;42.0;0.0;0.0;0;0.0;42.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;MAMOGRAFIA;56.0;6.0;10.71;0;10.71;50.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;MAPA;32.0;0.0;0.0;0;0.0;32.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;RADIOGRAFIA;15.0;2.0;13.33;0;13.33;13.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;RESSONÂNCIA MAGNÉTICA;630.0;1.0;0.16;1;0.0;629.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;TESTE ERGOMÉTRICO;26.0;0.0;0.0;0;0.0;26.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);441.0;2.0;0.45;2;0.0;439.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;547484 / HOSPITAL ESTADUAL DO CENTRO NORTE GOIANO;SERRA DA MESA;ULTRASSONOGRAFIA;189.0;3.0;1.59;3;0.0;186.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;6204481 / RV IMAGEM;SUDOESTE I;RADIOGRAFIA;231.0;8.0;3.46;8;0.0;14.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;BIOPSIA DE TIREOIDE OU PARATIREOIDE-PAFF;10.0;0.0;0.0;0;0.0;10.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;COLONOSCOPIA;81.0;0.0;0.0;0;0.0;81.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;DENSITOMETRIA OSSEA;48.0;0.0;0.0;0;0.0;48.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;DOPPLER;110.0;1.0;0.91;1;0.0;109.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ECOCARDIOGRAFIA TRANSTORACICA;81.0;0.0;0.0;0;0.0;81.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ELETROCARDIOGRAMA;21.0;21.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG);16.0;0.0;0.0;0;0.0;16.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ENDOSCOPIA DIGESTIVA ALTA;140.0;1.0;0.71;1;0.0;139.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ESPIROMETRIA COM PROVA BRONCODILATADORA;30.0;0.0;0.0;0;0.0;30.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;EXAMES AUDITIVOS;19.0;0.0;0.0;0;0.0;19.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;MAMOGRAFIA;160.0;0.0;0.0;0;0.0;160.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;MAPA;38.0;0.0;0.0;0;0.0;38.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;PUNÇÃO ASPIRATIVA DE MAMA POR AGULHA FINA - PAAF;4.0;4.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;PUNÇÃO DE MAMA POR AGULHA GROSSA- PAAG;6.0;5.0;83.33;0;83.33;1.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;RADIOGRAFIA;73.0;70.0;95.89;0;95.89;3.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;TESTE ERGOMÉTRICO;31.0;0.0;0.0;0;0.0;31.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);508.0;0.0;0.0;0;0.0;508.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;ULTRASSONOGRAFIA;104.0;54.0;51.92;0;51.92;50.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;622044 / POLICLINICA ESTADUAL DA REGIAO SUDOESTE QUIRINOPOLIS;SUDOESTE I;VIDEOLARINGOSCOPIA;10.0;0.0;0.0;0;0.0;10.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;6264018 / HORMONAL BAIRRO POPULAR;SUDOESTE I;ANÁLISES CLÍNICAS;1260.0;1108.0;87.94;1;87.86;152.0;0;0.0;0.0;0.0
2026/10;CENTRO DE GESTAO E REGULACAO DE POSSE;6407005 / CENTRO MEDICO CMO;NORDESTE II;ULTRASSONOGRAFIA;260.0;260.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;6570682 / NUCLEOCOR;SUDOESTE I;CINTILOGRAFIA;31.0;0.0;0.0;0;0.0;31.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;6614795 / VIVACE;SUDOESTE I;RETINOGRAFIA COLORIDA BINOCULAR;15.0;0.0;0.0;0;0.0;15.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;6614795 / VIVACE;SUDOESTE I;TONOMETRIA;30.0;2.0;6.67;2;0.0;28.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;6665322 / HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO;SUDOESTE I;CPRE;4.0;4.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;6665322 / HOSPITAL ESTADUAL DE SANTA HELENA DE GOIAS HERSO;SUDOESTE I;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);60.0;0.0;0.0;0;0.0;60.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;6856268 / CADI;SUDOESTE I;RADIOGRAFIA;210.0;0.0;0.0;0;0.0;20.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;7039824 / CDM CENTRO DE DIAGNOSTICO MEDICO;ESTRADA DE FERRO;ANGIOTOMOGRAFIA;4.0;4.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;7039824 / CDM CENTRO DE DIAGNOSTICO MEDICO;ESTRADA DE FERRO;DOPPLER;30.0;30.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;7039824 / CDM CENTRO DE DIAGNOSTICO MEDICO;ESTRADA DE FERRO;RESSONÂNCIA MAGNÉTICA;40.0;8.0;20.0;4;10.0;32.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;7039824 / CDM CENTRO DE DIAGNOSTICO MEDICO;ESTRADA DE FERRO;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);25.0;13.0;52.0;1;48.0;12.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;7039824 / CDM CENTRO DE DIAGNOSTICO MEDICO;ESTRADA DE FERRO;ULTRASSONOGRAFIA;20.0;20.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DE INHUMAS;7319754 / CLINICA DE IMAGEM MAE MARIA;CENTRAL;ULTRASSONOGRAFIA;260.0;240.0;92.31;1;91.92;20.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7532024 / HOSPITAL PADRE TIAGO NA PROVIDENCIA DE DEUS;SUDOESTE II;MAMOGRAFIA;196.0;0.0;0.0;0;0.0;196.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;7602715 / MOIIZEUSSS FLAVIA ASSISTENCIA NEUROLOGICA GO;SUDOESTE I;ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO - 0211050024;40.0;38.0;95.0;0;95.0;1.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;ANGIOTOMOGRAFIA;120.0;80.0;66.67;2;65.0;40.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;CPRE;3.0;3.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;ECOCARDIOGRAFIA TRANSTORACICA;200.0;2.0;1.0;2;0.0;198.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;HOLTER;150.0;6.0;4.0;4;1.33;144.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;MAPA;100.0;1.0;1.0;1;0.0;99.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;RESSONÂNCIA MAGNÉTICA;400.0;0.0;0.0;0;0.0;400.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;TESTE ERGOMÉTRICO;100.0;0.0;0.0;0;0.0;100.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;7743068 / HOSPITAL ESTADUAL DE URGENCIAS GOV OTAVIO LAG SIQUEIRA HUGOL;CENTRAL;TOMOGRAFIA COMPUTADORIZADA (SEM SEDAÇÃO);180.0;0.0;0.0;0;0.0;180.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;7772076 / LEONARDO VIEIRA DO CARMO;SUDOESTE I;ESPIROMETRIA COM PROVA BRONCODILATADORA;40.0;40.0;100.0;40;0.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;790311 / OTOVIVE CENTRO ESPECIALIZADO EM OTORRINOLARINGOLOGIA;SUDOESTE I;VIDEOLARINGOSCOPIA;112.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;7909748 / FLAVIO VIEIRA DE FARIA;SUDOESTE I;POLISSONOGRAFIA;10.0;9.0;90.0;0;90.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;794392 / CENTRO AUDITIVO;SUDOESTE I;EMISSÕES OTOACÚSTICAS EVOCADAS PARA TRIAGEM AUDITIVA (TESTE DA ORELHINHA);70.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DE INHUMAS;7988621 / MULTICLINICA;CENTRAL;RADIOGRAFIA;416.0;416.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DE INHUMAS;7988621 / MULTICLINICA;CENTRAL;ULTRASSONOGRAFIA;416.0;416.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DE MONTIVIDIU;8009805 / LABORATORIO MONTIVIDIU;SUDOESTE I;ANÁLISES CLÍNICAS;420.0;409.0;97.38;0;97.38;11.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DE INHUMAS;880582 / ALVA LABORATORIO;CENTRAL;ANÁLISES CLÍNICAS;630.0;614.0;97.46;0;97.46;16.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DE INHUMAS;9059075 / PRO IMAGEM DIAGNOSTICOS;CENTRAL;ULTRASSONOGRAFIA;260.0;248.0;95.38;0;95.38;12.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;9075445 / CENTRO MEDICO SANTE;ESTRADA DE FERRO;ANÁLISES CLÍNICAS;630.0;630.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;9089187 / SALUTTE CLINIC;ESTRADA DE FERRO;ANÁLISES CLÍNICAS;570.0;570.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;DOPPLER;100.0;4.0;4.0;4;0.0;96.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;ECOCARDIOGRAFIA DE ESTRESSE;56.0;0.0;0.0;0;0.0;56.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;ECOCARDIOGRAFIA TRANSTORACICA;138.0;1.0;0.72;1;0.0;137.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;9138625 / CENTRO ATEN PROLONGADA CASA APOIO COND SOLIDARIEDADE CEAPSOL;CENTRAL;ULTRASSONOGRAFIA;88.0;0.0;0.0;0;0.0;88.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO MUNICIPAL DE ARACU;9168060 / CENTRO RADIOLOGICO DE ARACU;CENTRAL;ANÁLISES CLÍNICAS;630.0;612.0;97.14;0;97.14;18.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO;957607 / ALTO PADRAO LABORATORIO FILIAL;ESTRADA DE FERRO;ANÁLISES CLÍNICAS;632.0;630.0;99.68;0;99.68;2.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DR EDSON ORLANDO DE OLIVEIRA;9580050 / ANDRE E OLIVEIRA MEDICOS ASSOCIADOS;ESTRADA DE FERRO;ULTRASSONOGRAFIA;420.0;420.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;ANÁLISES CLÍNICAS;42.0;0.0;0.0;0;0.0;42.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;BRONCOSCOPIA;4.0;4.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;COLONOSCOPIA;4.0;4.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;DOPPLER;8.0;8.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;ECOCARDIOGRAFIA TRANSTORACICA;21.0;0.0;0.0;0;0.0;21.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;ELETROENCEFALOGRAFIA EM VIGILIA C/ OU S/ FOTO-ESTIMULO - 0211050024;5.0;0.0;0.0;0;0.0;5.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG);9.0;0.0;0.0;0;0.0;9.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;ENDOSCOPIA DIGESTIVA ALTA;14.0;0.0;0.0;0;0.0;14.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;RADIOGRAFIA;21.0;14.0;66.67;0;66.67;7.0;0;0.0;0.0;0.0
2026/10;COMPLEXO REGULADOR ESTADUAL CRE;965324 / HOSPITAL ESTADUAL DA CRIANCA E DO ADOLESCENTE HECAD;CENTRAL;ULTRASSONOGRAFIA;9.0;0.0;0.0;0;0.0;9.0;0;0.0;0.0;0.0
2026/10;CENTRAL DE REGULACAO DE INHUMAS;9814035 / LAB CLIN;CENTRAL;ANÁLISES CLÍNICAS;630.0;622.0;98.73;0;98.73;8.0;0;0.0;0.0;0.0
2026/11;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2340720 / CEMAB CENTRO MEDICO AUGUSTA BASTOS;SUDOESTE I;ULTRASSONOGRAFIA;492.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0
2026/11;CENTRAL DE REGULACAO MUNICIPAL DE ARACU;2361728 / UBS MARIA GOMES LEITE;CENTRAL;ULTRASSONOGRAFIA;80.0;80.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/11;CENTRAL DE REGULACAO DE APORE;2382504 / UBS SAYONARA DA PENHA BERNARDO GUINGNHONI;SUDOESTE II;ULTRASSONOGRAFIA;30.0;30.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/11;CENTRO DE GESTAO E REGULACAO DE POSSE;2382784 / CENTRO DE SAUDE DE POSSE;NORDESTE II;HOLTER;53.0;0.0;0.0;0;0.0;53.0;0;0.0;0.0;0.0
2026/11;CENTRO DE GESTAO E REGULACAO DE POSSE;2382784 / CENTRO DE SAUDE DE POSSE;NORDESTE II;MAPA;32.0;0.0;0.0;0;0.0;32.0;0;0.0;0.0;0.0
2026/11;COMPLEXO REGULADOR MUNICIPAL;2383489 / HOSPITAL MUNICIPAL PEDRO MARTINS DE SOUZA;SUDOESTE I;HOLTER;19.0;19.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/11;COMPLEXO REGULADOR MUNICIPAL;2383489 / HOSPITAL MUNICIPAL PEDRO MARTINS DE SOUZA;SUDOESTE I;ULTRASSONOGRAFIA;520.0;520.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
2026/11;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;ELETROCARDIOGRAMA;1140.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0
2026/11;COMPLEXO REGULADOR MUNICIPAL DE RIO VERDE;2589079 / CAIS DE RIO VERDE;SUDOESTE I;RADIOGRAFIA;1705.0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0.0
2026/11;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;ANÁLISES CLÍNICAS;570.0;569.0;99.82;0;99.82;1.0;0;0.0;0.0;0.0
2026/11;CENTRAL DE REGULACAO DE INHUMAS;2589192 / HOSPITAL MUNICIPAL MONSENHOR ANGELINO FERNANDES E FERNANDES;CENTRAL;ELETROCARDIOGRAMA;352.0;352.0;100.0;0;100.0;0.0;0;0.0;0.0;0.0
